,ts_code,symbol,name,industry
332,000828.SZ,828,东莞控股,路桥
333,000829.SZ,829,天音控股,其他商业
334,000830.SZ,830,鲁西化工,农药化肥
335,000831.SZ,831,五矿稀土,小金属
336,000833.SZ,833,粤桂股份,造纸
337,000835.SZ,835,*ST长动,影视音像
338,000836.SZ,836,富通信息,通信设备
339,000837.SZ,837,*ST秦机,机床制造
340,000838.SZ,838,财信发展,区域地产
341,000839.SZ,839,中信国安,综合类
342,000848.SZ,848,承德露露,软饮料
343,000850.SZ,850,华茂股份,纺织
344,000851.SZ,851,高鸿股份,软件服务
345,000852.SZ,852,石化机械,化工机械
346,000856.SZ,856,冀东装备,机械基件
347,000858.SZ,858,五粮液,白酒
348,000859.SZ,859,国风塑业,塑料
349,000860.SZ,860,顺鑫农业,白酒
350,000861.SZ,861,海印股份,房产服务
351,000862.SZ,862,银星能源,新型电力
352,000863.SZ,863,三湘印象,区域地产
353,000868.SZ,868,ST安凯,汽车整车
354,000869.SZ,869,张裕A,红黄酒
355,000875.SZ,875,吉电股份,火力发电
356,000876.SZ,876,新希望,饲料
357,000877.SZ,877,天山股份,水泥
358,000878.SZ,878,云南铜业,铜
359,000880.SZ,880,潍柴重机,机械基件
360,000881.SZ,881,中广核技,综合类
361,000882.SZ,882,华联股份,其他商业
362,000883.SZ,883,湖北能源,火力发电
363,000885.SZ,885,城发环境,公路
364,000886.SZ,886,海南高速,路桥
365,000887.SZ,887,中鼎股份,橡胶
366,000888.SZ,888,峨眉山A,旅游景点
367,000889.SZ,889,中嘉博创,通信设备
368,000890.SZ,890,*ST胜尔,钢加工
369,000892.SZ,892,欢瑞世纪,影视音像
370,000893.SZ,893,亚钾国际,农药化肥
371,000895.SZ,895,双汇发展,食品
372,000897.SZ,897,津滨发展,区域地产
373,000898.SZ,898,鞍钢股份,普钢
374,000899.SZ,899,赣能股份,火力发电
375,000900.SZ,900,现代投资,路桥
376,000901.SZ,901,航天科技,汽车配件
377,000902.SZ,902,新洋丰,农药化肥
378,000903.SZ,903,云内动力,机械基件
379,000905.SZ,905,厦门港务,港口
380,000906.SZ,906,浙商中拓,批发业
381,000908.SZ,908,景峰医药,化学制药
382,000909.SZ,909,数源科技,综合类
383,000910.SZ,910,大亚圣象,家居用品
384,000911.SZ,911,南宁糖业,食品
385,000912.SZ,912,泸天化,农药化肥
386,000913.SZ,913,钱江摩托,摩托车
387,000915.SZ,915,山大华特,化学制药
388,000917.SZ,917,电广传媒,影视音像
389,000918.SZ,918,嘉凯城,全国地产
390,000919.SZ,919,金陵药业,化学制药
391,000920.SZ,920,南方汇通,环境保护
392,000921.SZ,921,海信家电,家用电器
393,000922.SZ,922,佳电股份,电气设备
394,000923.SZ,923,河钢资源,普钢
395,000925.SZ,925,众合科技,专用机械
396,000926.SZ,926,福星股份,区域地产
397,000927.SZ,927,中国铁物,仓储物流
398,000928.SZ,928,中钢国际,建筑工程
399,000929.SZ,929,兰州黄河,啤酒
400,000930.SZ,930,中粮科技,农业综合
401,000931.SZ,931,中关村,生物制药
402,000932.SZ,932,华菱钢铁,普钢
403,000933.SZ,933,神火股份,铝
404,000935.SZ,935,四川双马,水泥
405,000936.SZ,936,华西股份,化纤
406,000937.SZ,937,冀中能源,煤炭开采
407,000938.SZ,938,紫光股份,软件服务
408,000948.SZ,948,南天信息,软件服务
409,000949.SZ,949,新乡化纤,化纤
410,000950.SZ,950,重药控股,医药商业
411,000951.SZ,951,中国重汽,汽车整车
412,000952.SZ,952,广济药业,化学制药
413,000953.SZ,953,*ST河化,农药化肥
414,000955.SZ,955,欣龙控股,纺织
415,000957.SZ,957,中通客车,汽车整车
416,000958.SZ,958,东方能源,火力发电
417,000959.SZ,959,首钢股份,普钢
418,000960.SZ,960,锡业股份,小金属
419,000961.SZ,961,中南建设,建筑工程
420,000962.SZ,962,东方钽业,小金属
421,000963.SZ,963,华东医药,化学制药
422,000965.SZ,965,天保基建,区域地产
423,000966.SZ,966,长源电力,火力发电
424,000967.SZ,967,盈峰环境,环境保护
425,000968.SZ,968,蓝焰控股,煤炭开采
426,000969.SZ,969,安泰科技,钢加工
427,000970.SZ,970,中科三环,元器件
428,000971.SZ,971,*ST高升,互联网
429,000972.SZ,972,ST中基,食品
430,000973.SZ,973,佛塑科技,塑料
431,000975.SZ,975,银泰黄金,黄金
432,000976.SZ,976,华铁股份,运输设备
433,000977.SZ,977,浪潮信息,IT设备
434,000978.SZ,978,桂林旅游,旅游景点
435,000980.SZ,980,*ST众泰,汽车配件
436,000981.SZ,981,*ST银亿,汽车配件
437,000982.SZ,982,*ST中绒,纺织
438,000983.SZ,983,山西焦煤,煤炭开采
439,000985.SZ,985,大庆华科,化工原料
440,000987.SZ,987,越秀金控,多元金融
441,000988.SZ,988,华工科技,电器仪表
442,000989.SZ,989,九芝堂,中成药
443,000990.SZ,990,诚志股份,化工原料
444,000993.SZ,993,闽东电力,水力发电
445,000995.SZ,995,皇台酒业,白酒
446,000996.SZ,996,中国中期,汽车服务
447,000997.SZ,997,新大陆,软件服务
448,000998.SZ,998,隆平高科,种植业
449,000999.SZ,999,华润三九,中成药
450,001696.SZ,1696,宗申动力,摩托车
451,001872.SZ,1872,招商港口,港口
452,001896.SZ,1896,豫能控股,火力发电
453,001914.SZ,1914,招商积余,房产服务
454,001965.SZ,1965,招商公路,路桥
455,001979.SZ,1979,招商蛇口,全国地产
456,002001.SZ,2001,新和成,化学制药
457,002002.SZ,2002,鸿达兴业,化工原料
458,002003.SZ,2003,伟星股份,服饰
459,002004.SZ,2004,华邦健康,化学制药
460,002005.SZ,2005,ST德豪,家用电器
461,002006.SZ,2006,精功科技,专用机械
462,002007.SZ,2007,华兰生物,生物制药
463,002008.SZ,2008,大族激光,电器仪表
464,002009.SZ,2009,天奇股份,工程机械
465,002010.SZ,2010,传化智联,仓储物流
466,002011.SZ,2011,盾安环境,工程机械
467,002012.SZ,2012,凯恩股份,造纸
468,002013.SZ,2013,中航机电,航空
469,002014.SZ,2014,永新股份,塑料
470,002015.SZ,2015,协鑫能科,新型电力
471,002016.SZ,2016,世荣兆业,区域地产
472,002017.SZ,2017,东信和平,通信设备
473,002019.SZ,2019,亿帆医药,化学制药
474,002020.SZ,2020,京新药业,化学制药
475,002021.SZ,2021,ST中捷,纺织机械
476,002022.SZ,2022,科华生物,医疗保健
477,002023.SZ,2023,海特高新,航空
478,002024.SZ,2024,苏宁易购,电器连锁
479,002025.SZ,2025,航天电器,元器件
480,002026.SZ,2026,山东威达,机械基件
481,002027.SZ,2027,分众传媒,影视音像
482,002028.SZ,2028,思源电气,电气设备
483,002029.SZ,2029,七匹狼,服饰
484,002030.SZ,2030,达安基因,生物制药
485,002031.SZ,2031,巨轮智能,汽车配件
486,002032.SZ,2032,苏泊尔,家用电器
487,002033.SZ,2033,丽江股份,旅游景点
488,002034.SZ,2034,旺能环境,环境保护
489,002035.SZ,2035,华帝股份,家用电器
490,002036.SZ,2036,联创电子,元器件
491,002037.SZ,2037,保利联合,化工原料
492,002038.SZ,2038,双鹭药业,生物制药
493,002039.SZ,2039,黔源电力,水力发电
494,002040.SZ,2040,南京港,港口
495,002041.SZ,2041,登海种业,种植业
496,002042.SZ,2042,华孚时尚,纺织
497,002043.SZ,2043,兔宝宝,其他建材
498,002044.SZ,2044,美年健康,医疗保健
499,002045.SZ,2045,国光电器,元器件
500,002046.SZ,2046,国机精工,机械基件
501,002047.SZ,2047,宝鹰股份,装修装饰
502,002048.SZ,2048,宁波华翔,汽车配件
503,002049.SZ,2049,紫光国微,元器件
504,002050.SZ,2050,三花智控,机械基件
505,002051.SZ,2051,中工国际,建筑工程
506,002052.SZ,2052,*ST同洲,通信设备
507,002053.SZ,2053,云南能投,食品
508,002054.SZ,2054,德美化工,化工原料
509,002055.SZ,2055,得润电子,元器件
510,002056.SZ,2056,横店东磁,元器件
511,002057.SZ,2057,中钢天源,元器件
512,002058.SZ,2058,威尔泰,电器仪表
513,002059.SZ,2059,云南旅游,旅游景点
514,002060.SZ,2060,粤水电,建筑工程
515,002061.SZ,2061,浙江交科,建筑工程
516,002062.SZ,2062,宏润建设,建筑工程
517,002063.SZ,2063,远光软件,软件服务
518,002064.SZ,2064,华峰化学,化纤
519,002065.SZ,2065,东华软件,软件服务
520,002066.SZ,2066,瑞泰科技,其他建材
521,002067.SZ,2067,景兴纸业,造纸
522,002068.SZ,2068,黑猫股份,化工原料
523,002069.SZ,2069,獐子岛,渔业
524,002071.SZ,2071,*ST长城,影视音像
525,002072.SZ,2072,ST凯瑞,商贸代理
526,002073.SZ,2073,软控股份,软件服务
527,002074.SZ,2074,国轩高科,电气设备
528,002075.SZ,2075,沙钢股份,特种钢
529,002076.SZ,2076,*ST雪莱,家用电器
530,002077.SZ,2077,*ST大港,区域地产
531,002078.SZ,2078,太阳纸业,造纸
532,002079.SZ,2079,苏州固锝,半导体
533,002080.SZ,2080,中材科技,化纤
534,002081.SZ,2081,金螳螂,装修装饰
535,002082.SZ,2082,万邦德,铝
536,002083.SZ,2083,孚日股份,纺织
537,002084.SZ,2084,海鸥住工,家居用品
538,002085.SZ,2085,万丰奥威,汽车配件
539,002086.SZ,2086,*ST东洋,渔业
540,002087.SZ,2087,新野纺织,纺织
541,002088.SZ,2088,鲁阳节能,矿物制品
542,002089.SZ,2089,ST新海,通信设备
543,002090.SZ,2090,金智科技,软件服务
544,002091.SZ,2091,江苏国泰,商贸代理
545,002092.SZ,2092,中泰化学,化工原料
546,002093.SZ,2093,国脉科技,电信运营
547,002094.SZ,2094,青岛金王,日用化工
548,002095.SZ,2095,生意宝,互联网
549,002096.SZ,2096,南岭民爆,化工原料
550,002097.SZ,2097,山河智能,工程机械
551,002098.SZ,2098,浔兴股份,服饰
552,002099.SZ,2099,海翔药业,化学制药
553,002100.SZ,2100,天康生物,饲料
554,002101.SZ,2101,广东鸿图,汽车配件
555,002102.SZ,2102,ST冠福,化学制药
556,002103.SZ,2103,广博股份,文教休闲
557,002104.SZ,2104,恒宝股份,元器件
558,002105.SZ,2105,信隆健康,文教休闲
559,002106.SZ,2106,莱宝高科,元器件
560,002107.SZ,2107,沃华医药,中成药
561,002108.SZ,2108,沧州明珠,塑料
562,002109.SZ,2109,兴化股份,化工原料
563,002110.SZ,2110,三钢闽光,普钢
564,002111.SZ,2111,威海广泰,航空
565,002112.SZ,2112,三变科技,电气设备
566,002113.SZ,2113,*ST天润,互联网
567,002114.SZ,2114,罗平锌电,铅锌
568,002115.SZ,2115,三维通信,互联网
569,002116.SZ,2116,中国海诚,建筑工程
570,002117.SZ,2117,东港股份,广告包装
571,002118.SZ,2118,紫鑫药业,中成药
572,002119.SZ,2119,康强电子,半导体
573,002120.SZ,2120,韵达股份,仓储物流
574,002121.SZ,2121,*ST科陆,电器仪表
575,002122.SZ,2122,*ST天马,机械基件
576,002123.SZ,2123,梦网集团,互联网
577,002124.SZ,2124,天邦股份,饲料
578,002125.SZ,2125,湘潭电化,化工原料
579,002126.SZ,2126,银轮股份,汽车配件
580,002127.SZ,2127,南极电商,互联网
581,002128.SZ,2128,露天煤业,煤炭开采
582,002129.SZ,2129,中环股份,半导体
583,002130.SZ,2130,沃尔核材,电气设备
584,002131.SZ,2131,利欧股份,互联网
585,002132.SZ,2132,恒星科技,钢加工
586,002133.SZ,2133,广宇集团,全国地产
587,002134.SZ,2134,天津普林,元器件
588,002135.SZ,2135,东南网架,建筑工程
589,002136.SZ,2136,安纳达,化工原料
590,002137.SZ,2137,麦达数字,通信设备
591,002138.SZ,2138,顺络电子,元器件
592,002139.SZ,2139,拓邦股份,元器件
593,002140.SZ,2140,东华科技,建筑工程
594,002141.SZ,2141,贤丰控股,元器件
595,002142.SZ,2142,宁波银行,银行
596,002144.SZ,2144,宏达高科,纺织
597,002145.SZ,2145,中核钛白,化工原料
598,002146.SZ,2146,荣盛发展,全国地产
599,002147.SZ,2147,*ST新光,区域地产
600,002148.SZ,2148,北纬科技,互联网
601,002149.SZ,2149,西部材料,小金属
602,002150.SZ,2150,通润装备,机械基件
603,002151.SZ,2151,北斗星通,通信设备
604,002152.SZ,2152,广电运通,IT设备
605,002153.SZ,2153,石基信息,软件服务
606,002154.SZ,2154,报喜鸟,服饰
607,002155.SZ,2155,湖南黄金,黄金
608,002156.SZ,2156,通富微电,半导体
609,002157.SZ,2157,正邦科技,饲料
610,002158.SZ,2158,汉钟精机,工程机械
611,002159.SZ,2159,三特索道,旅游服务
612,002160.SZ,2160,常铝股份,铝
613,002161.SZ,2161,远望谷,通信设备
614,002162.SZ,2162,悦心健康,医疗保健
615,002163.SZ,2163,海南发展,装修装饰
616,002164.SZ,2164,宁波东力,电气设备
617,002165.SZ,2165,红宝丽,化工原料
618,002166.SZ,2166,莱茵生物,中成药
619,002167.SZ,2167,东方锆业,小金属
620,002168.SZ,2168,惠程科技,互联网
621,002169.SZ,2169,智光电气,电气设备
622,002170.SZ,2170,芭田股份,农药化肥
623,002171.SZ,2171,楚江新材,铜
624,002172.SZ,2172,澳洋健康,化纤
625,002173.SZ,2173,创新医疗,医疗保健
626,002174.SZ,2174,游族网络,互联网
627,002175.SZ,2175,ST东网,电器仪表
628,002176.SZ,2176,*ST江特,电气设备
629,002177.SZ,2177,御银股份,IT设备
630,002178.SZ,2178,延华智能,建筑工程
631,002179.SZ,2179,中航光电,元器件
632,002180.SZ,2180,纳思达,IT设备
633,002181.SZ,2181,粤传媒,出版业
634,002182.SZ,2182,云海金属,小金属
635,002183.SZ,2183,怡亚通,仓储物流
636,002184.SZ,2184,海得控制,软件服务
637,002185.SZ,2185,华天科技,半导体
638,002186.SZ,2186,全聚德,酒店餐饮
639,002187.SZ,2187,广百股份,百货
640,002188.SZ,2188,ST巴士,广告包装
641,002189.SZ,2189,中光学,元器件
642,002190.SZ,2190,成飞集成,汽车配件
643,002191.SZ,2191,劲嘉股份,广告包装
644,002192.SZ,2192,*ST融捷,专用机械
645,002193.SZ,2193,如意集团,纺织
646,002194.SZ,2194,武汉凡谷,通信设备
647,002195.SZ,2195,二三四五,软件服务
648,002196.SZ,2196,方正电机,纺织机械
649,002197.SZ,2197,证通电子,电器仪表
650,002198.SZ,2198,嘉应制药,中成药
651,002199.SZ,2199,东晶电子,元器件
652,002200.SZ,2200,ST云投,环境保护
653,002201.SZ,2201,九鼎新材,玻璃
654,002202.SZ,2202,金风科技,电气设备
655,002203.SZ,2203,海亮股份,铜
656,002204.SZ,2204,大连重工,专用机械
657,002205.SZ,2205,国统股份,其他建材
658,002206.SZ,2206,海利得,化纤
659,002207.SZ,2207,准油股份,石油开采
660,002208.SZ,2208,合肥城建,区域地产
661,002209.SZ,2209,达意隆,轻工机械
662,002210.SZ,2210,*ST飞马,仓储物流
663,002211.SZ,2211,宏达新材,橡胶
664,002212.SZ,2212,天融信,电气设备
665,002213.SZ,2213,大为股份,汽车配件
666,002214.SZ,2214,大立科技,电器仪表
667,002215.SZ,2215,诺普信,农药化肥
668,002216.SZ,2216,三全食品,食品
669,002217.SZ,2217,合力泰,元器件
670,002218.SZ,2218,拓日新能,电气设备
671,002219.SZ,2219,*ST恒康,中成药
672,002221.SZ,2221,东华能源,石油贸易
673,002222.SZ,2222,福晶科技,元器件
674,002223.SZ,2223,鱼跃医疗,医疗保健
675,002224.SZ,2224,三力士,橡胶
676,002225.SZ,2225,濮耐股份,其他建材
677,002226.SZ,2226,江南化工,化工原料
678,002227.SZ,2227,奥特迅,电气设备
679,002228.SZ,2228,合兴包装,广告包装
680,002229.SZ,2229,鸿博股份,广告包装
681,002230.SZ,2230,科大讯飞,软件服务
682,002231.SZ,2231,奥维通信,通信设备
683,002232.SZ,2232,启明信息,软件服务
684,002233.SZ,2233,塔牌集团,水泥
685,002234.SZ,2234,民和股份,农业综合
686,002235.SZ,2235,安妮股份,互联网
687,002236.SZ,2236,大华股份,电器仪表
688,002237.SZ,2237,恒邦股份,黄金
689,002238.SZ,2238,天威视讯,影视音像
690,002239.SZ,2239,奥特佳,汽车配件
691,002240.SZ,2240,盛新锂能,家居用品
692,002241.SZ,2241,歌尔股份,元器件
693,002242.SZ,2242,九阳股份,家用电器
694,002243.SZ,2243,通产丽星,塑料
695,002244.SZ,2244,滨江集团,区域地产
696,002245.SZ,2245,蔚蓝锂芯,仓储物流
697,002246.SZ,2246,北化股份,化工原料
698,002247.SZ,2247,*ST聚力,互联网
699,002248.SZ,2248,华东数控,机床制造
700,002249.SZ,2249,大洋电机,电气设备
701,002250.SZ,2250,联化科技,化工原料
702,002251.SZ,2251,步步高,超市连锁
703,002252.SZ,2252,上海莱士,生物制药
704,002253.SZ,2253,川大智胜,软件服务
705,002254.SZ,2254,泰和新材,化纤
706,002255.SZ,2255,*ST海陆,专用机械
707,002256.SZ,2256,*ST兆新,新型电力
708,002258.SZ,2258,利尔化学,农药化肥
709,002259.SZ,2259,*ST升达,供气供热
710,002261.SZ,2261,拓维信息,互联网
711,002262.SZ,2262,恩华药业,化学制药
712,002263.SZ,2263,大东南,塑料
713,002264.SZ,2264,新华都,超市连锁
714,002265.SZ,2265,西仪股份,汽车配件
715,002266.SZ,2266,浙富控股,环境保护
716,002267.SZ,2267,陕天然气,供气供热
717,002268.SZ,2268,卫士通,软件服务
718,002269.SZ,2269,美邦服饰,服饰
719,002270.SZ,2270,华明装备,电气设备
720,002271.SZ,2271,东方雨虹,其他建材
721,002272.SZ,2272,川润股份,机械基件
722,002273.SZ,2273,水晶光电,元器件
723,002274.SZ,2274,华昌化工,农药化肥
724,002275.SZ,2275,桂林三金,中成药
725,002276.SZ,2276,万马股份,电气设备
726,002277.SZ,2277,友阿股份,百货
727,002278.SZ,2278,神开股份,化工机械
728,002279.SZ,2279,久其软件,软件服务
729,002280.SZ,2280,*ST联络,软件服务
730,002281.SZ,2281,光迅科技,通信设备
731,002282.SZ,2282,博深股份,轻工机械
732,002283.SZ,2283,天润工业,汽车配件
733,002284.SZ,2284,亚太股份,汽车配件
734,002285.SZ,2285,世联行,房产服务
735,002286.SZ,2286,保龄宝,食品
736,002287.SZ,2287,奇正藏药,中成药
737,002288.SZ,2288,超华科技,元器件
738,002289.SZ,2289,ST宇顺,元器件
739,002290.SZ,2290,ST禾盛,家用电器
740,002291.SZ,2291,星期六,服饰
741,002292.SZ,2292,奥飞娱乐,影视音像
742,002293.SZ,2293,罗莱生活,纺织
743,002294.SZ,2294,信立泰,化学制药
744,002295.SZ,2295,精艺股份,铜
745,002296.SZ,2296,辉煌科技,通信设备
746,002297.SZ,2297,博云新材,矿物制品
747,002298.SZ,2298,中电兴发,软件服务
748,002299.SZ,2299,圣农发展,农业综合
749,002300.SZ,2300,太阳电缆,电气设备
750,002301.SZ,2301,齐心集团,文教休闲
751,002302.SZ,2302,西部建设,水泥
752,002303.SZ,2303,美盈森,造纸
753,002304.SZ,2304,洋河股份,白酒
754,002305.SZ,2305,南国置业,区域地产
755,002306.SZ,2306,ST云网,酒店餐饮
756,002307.SZ,2307,北新路桥,建筑工程
757,002308.SZ,2308,威创股份,IT设备
758,002309.SZ,2309,中利集团,电气设备
759,002310.SZ,2310,东方园林,建筑工程
760,002311.SZ,2311,海大集团,饲料
761,002312.SZ,2312,三泰控股,化工原料
762,002313.SZ,2313,日海智能,通信设备
763,002314.SZ,2314,南山控股,区域地产
764,002315.SZ,2315,焦点科技,互联网
765,002316.SZ,2316,亚联发展,软件服务
766,002317.SZ,2317,众生药业,中成药
767,002318.SZ,2318,久立特材,特种钢
768,002319.SZ,2319,*ST乐通,染料涂料
769,002320.SZ,2320,海峡股份,水运
770,002321.SZ,2321,华英农业,农业综合
771,002322.SZ,2322,理工环科,软件服务
772,002323.SZ,2323,*ST雅博,建筑工程
773,002324.SZ,2324,普利特,塑料
774,002325.SZ,2325,洪涛股份,装修装饰
775,002326.SZ,2326,永太科技,化工原料
776,002327.SZ,2327,富安娜,纺织
777,002328.SZ,2328,新朋股份,汽车配件
778,002329.SZ,2329,皇氏集团,乳制品
779,002330.SZ,2330,得利斯,食品
780,002331.SZ,2331,皖通科技,软件服务
781,002332.SZ,2332,仙琚制药,生物制药
782,002333.SZ,2333,ST罗普,铝
783,002334.SZ,2334,英威腾,电气设备
784,002335.SZ,2335,科华恒盛,电气设备
785,002336.SZ,2336,ST人乐,超市连锁
786,002337.SZ,2337,赛象科技,化工机械
787,002338.SZ,2338,奥普光电,电器仪表
788,002339.SZ,2339,积成电子,电气设备
789,002340.SZ,2340,格林美,小金属
790,002341.SZ,2341,新纶科技,化工原料
791,002342.SZ,2342,巨力索具,机械基件
792,002343.SZ,2343,慈文传媒,影视音像
793,002344.SZ,2344,海宁皮城,商品城
794,002345.SZ,2345,潮宏基,服饰
795,002346.SZ,2346,柘中股份,电气设备
796,002347.SZ,2347,泰尔股份,机械基件
797,002348.SZ,2348,高乐股份,文教休闲
798,002349.SZ,2349,精华制药,中成药
799,002350.SZ,2350,北京科锐,电气设备
800,002351.SZ,2351,漫步者,IT设备
801,002352.SZ,2352,顺丰控股,仓储物流
802,002353.SZ,2353,杰瑞股份,化工机械
803,002354.SZ,2354,*ST天娱,互联网
804,002355.SZ,2355,兴民智通,汽车配件
805,002356.SZ,2356,*ST赫美,其他商业
806,002357.SZ,2357,富临运业,公路
807,002358.SZ,2358,森源电气,电气设备
808,002360.SZ,2360,同德化工,化工原料
809,002361.SZ,2361,神剑股份,化工原料
810,002362.SZ,2362,汉王科技,软件服务
811,002363.SZ,2363,隆基机械,汽车配件
812,002364.SZ,2364,中恒电气,电气设备
813,002365.SZ,2365,永安药业,化学制药
814,002366.SZ,2366,台海核电,专用机械
815,002367.SZ,2367,康力电梯,运输设备
816,002368.SZ,2368,太极股份,软件服务
817,002369.SZ,2369,卓翼科技,通信设备
818,002370.SZ,2370,亚太药业,化学制药
819,002371.SZ,2371,北方华创,半导体
820,002372.SZ,2372,伟星新材,其他建材
821,002373.SZ,2373,千方科技,软件服务
822,002374.SZ,2374,丽鹏股份,建筑工程
823,002375.SZ,2375,亚厦股份,装修装饰
824,002376.SZ,2376,新北洋,IT设备
825,002377.SZ,2377,国创高新,房产服务
826,002378.SZ,2378,章源钨业,小金属
827,002379.SZ,2379,宏创控股,铝
828,002380.SZ,2380,科远智慧,电气设备
829,002381.SZ,2381,双箭股份,橡胶
830,002382.SZ,2382,蓝帆医疗,医疗保健
831,002383.SZ,2383,合众思壮,通信设备
832,002384.SZ,2384,东山精密,元器件
833,002385.SZ,2385,大北农,饲料
834,002386.SZ,2386,天原股份,化工原料
835,002387.SZ,2387,维信诺,元器件
836,002388.SZ,2388,新亚制程,元器件
837,002389.SZ,2389,航天彩虹,元器件
838,002390.SZ,2390,信邦制药,中成药
839,002391.SZ,2391,长青股份,农药化肥
840,002392.SZ,2392,北京利尔,其他建材
841,002393.SZ,2393,力生制药,化学制药
842,002394.SZ,2394,联发股份,纺织
843,002395.SZ,2395,双象股份,塑料
844,002396.SZ,2396,星网锐捷,通信设备
845,002397.SZ,2397,梦洁股份,纺织
846,002398.SZ,2398,垒知集团,其他建材
847,002399.SZ,2399,海普瑞,化学制药
848,002400.SZ,2400,省广集团,广告包装
849,002401.SZ,2401,中远海科,软件服务
850,002402.SZ,2402,和而泰,元器件
851,002403.SZ,2403,爱仕达,家用电器
852,002404.SZ,2404,嘉欣丝绸,纺织
853,002405.SZ,2405,四维图新,软件服务
854,002406.SZ,2406,远东传动,汽车配件
855,002407.SZ,2407,多氟多,化工原料
856,002408.SZ,2408,齐翔腾达,化工原料
857,002409.SZ,2409,雅克科技,化工原料
858,002410.SZ,2410,广联达,软件服务
859,002411.SZ,2411,延安必康,化学制药
860,002412.SZ,2412,汉森制药,中成药
861,002413.SZ,2413,雷科防务,通信设备
862,002414.SZ,2414,高德红外,电器仪表
863,002415.SZ,2415,海康威视,电器仪表
864,002416.SZ,2416,爱施德,电器连锁
865,002417.SZ,2417,深南股份,软件服务
866,002418.SZ,2418,*ST康盛,机械基件
867,002419.SZ,2419,天虹股份,百货
868,002420.SZ,2420,ST毅昌,塑料
869,002421.SZ,2421,达实智能,软件服务
870,002422.SZ,2422,科伦药业,化学制药
871,002423.SZ,2423,中粮资本,多元金融
872,002424.SZ,2424,贵州百灵,中成药
873,002425.SZ,2425,凯撒文化,互联网
874,002426.SZ,2426,*ST胜利,元器件
875,002427.SZ,2427,ST尤夫,化纤
876,002428.SZ,2428,云南锗业,小金属
877,002429.SZ,2429,兆驰股份,家用电器
878,002430.SZ,2430,杭氧股份,化工机械
879,002431.SZ,2431,棕榈股份,建筑工程
880,002432.SZ,2432,九安医疗,医疗保健
881,002433.SZ,2433,太安堂,中成药
882,002434.SZ,2434,万里扬,汽车配件
883,002435.SZ,2435,长江健康,化学制药
884,002436.SZ,2436,兴森科技,元器件
885,002437.SZ,2437,誉衡药业,化学制药
886,002438.SZ,2438,江苏神通,机械基件
887,002439.SZ,2439,启明星辰,软件服务
888,002440.SZ,2440,闰土股份,染料涂料
889,002441.SZ,2441,众业达,批发业
890,002442.SZ,2442,龙星化工,化工原料
891,002443.SZ,2443,金洲管道,钢加工
892,002444.SZ,2444,巨星科技,轻工机械
893,002445.SZ,2445,*ST中南,影视音像
894,002446.SZ,2446,盛路通信,通信设备
895,002447.SZ,2447,*ST晨鑫,互联网
896,002448.SZ,2448,中原内配,汽车配件
897,002449.SZ,2449,国星光电,半导体
898,002451.SZ,2451,摩恩电气,电气设备
899,002452.SZ,2452,长高集团,电气设备
900,002453.SZ,2453,华软科技,软件服务
901,002454.SZ,2454,松芝股份,汽车配件
902,002455.SZ,2455,百川股份,化工原料
903,002456.SZ,2456,欧菲光,元器件
904,002457.SZ,2457,青龙管业,塑料
905,002458.SZ,2458,益生股份,农业综合
906,002459.SZ,2459,晶澳科技,电气设备
907,002460.SZ,2460,赣锋锂业,小金属
908,002461.SZ,2461,珠江啤酒,啤酒
909,002462.SZ,2462,嘉事堂,医药商业
910,002463.SZ,2463,沪电股份,元器件
911,002464.SZ,2464,众应互联,互联网
912,002465.SZ,2465,海格通信,通信设备
913,002466.SZ,2466,天齐锂业,小金属
914,002467.SZ,2467,二六三,电信运营
915,002468.SZ,2468,申通快递,仓储物流
916,002469.SZ,2469,三维工程,建筑工程
917,002470.SZ,2470,*ST金正,农药化肥
918,002471.SZ,2471,中超控股,电气设备
919,002472.SZ,2472,双环传动,机械基件
920,002473.SZ,2473,ST圣莱,家用电器
921,002474.SZ,2474,榕基软件,软件服务
922,002475.SZ,2475,立讯精密,元器件
923,002476.SZ,2476,宝莫股份,化工原料
924,002478.SZ,2478,常宝股份,钢加工
925,002479.SZ,2479,富春环保,火力发电
926,002480.SZ,2480,新筑股份,机械基件
927,002481.SZ,2481,双塔食品,食品
928,002482.SZ,2482,广田集团,装修装饰
929,002483.SZ,2483,润邦股份,工程机械
930,002484.SZ,2484,江海股份,元器件
931,002485.SZ,2485,希努尔,服饰
932,002486.SZ,2486,嘉麟杰,服饰
933,002487.SZ,2487,大金重工,钢加工
934,002488.SZ,2488,金固股份,汽车配件
935,002489.SZ,2489,浙江永强,家居用品
936,002490.SZ,2490,山东墨龙,化工机械
937,002491.SZ,2491,通鼎互联,通信设备
938,002492.SZ,2492,恒基达鑫,仓储物流
939,002493.SZ,2493,荣盛石化,化纤
940,002494.SZ,2494,华斯股份,服饰
941,002495.SZ,2495,佳隆股份,食品
942,002496.SZ,2496,*ST辉丰,农药化肥
943,002497.SZ,2497,雅化集团,化工原料
944,002498.SZ,2498,汉缆股份,电气设备
945,002499.SZ,2499,*ST科林,环境保护
946,002500.SZ,2500,山西证券,证券
947,002501.SZ,2501,*ST利源,铝
948,002502.SZ,2502,*ST鼎龙,影视音像
949,002503.SZ,2503,搜于特,服饰
950,002504.SZ,2504,弘高创意,装修装饰
951,002505.SZ,2505,鹏都农牧,农业综合
